"part","per","TL","BL","TR","BR","right","self_adv","other_adv","self_dis","other_dis","selfish"
128,163,40,20,30,30,0,40,20,30,30,1
128,164,31,29,39,21,1,39,21,31,29,1
128,165,57,3,5,55,0,57,3,5,55,1
128,166,26,34,55,5,1,55,5,26,34,1
128,167,20,40,45,15,1,45,15,20,40,1
128,168,23,37,40,20,1,40,20,23,37,1
128,169,45,15,28,32,0,45,15,28,32,1
128,170,45,15,29,31,0,45,15,29,31,1
128,171,39,21,57,3,1,57,3,39,21,1
128,172,50,10,57,3,1,57,3,50,10,1
128,173,33,27,28,32,0,33,27,28,32,1
128,174,50,10,20,40,0,50,10,20,40,1
128,175,31,29,45,15,1,45,15,31,29,1
128,176,32,28,40,20,1,40,20,32,28,1
128,177,34,26,31,29,0,34,26,31,29,1
128,178,27,33,33,27,1,33,27,27,33,1
128,179,35,25,28,32,0,35,25,28,32,1
128,180,32,28,34,26,1,34,26,32,28,1
128,181,25,35,40,20,1,40,20,25,35,1
128,182,29,31,34,26,1,34,26,29,31,1
129,1,60,0,10,50,0,60,0,10,50,1
129,2,10,50,57,3,1,57,3,10,50,1
129,3,27,33,45,15,1,45,15,27,33,1
129,4,50,10,26,34,0,50,10,26,34,1
129,5,28,32,32,28,1,32,28,28,32,1
129,6,29,31,34,26,1,34,26,29,31,1
129,7,39,21,40,20,1,40,20,39,21,1
129,8,31,29,29,31,0,31,29,29,31,1
129,9,26,34,45,15,1,45,15,26,34,1
129,10,31,29,39,21,1,39,21,31,29,1
129,11,30,30,35,25,1,35,25,30,30,1
129,12,33,27,28,32,0,33,27,28,32,1
129,13,39,21,25,35,0,39,21,25,35,1
129,14,55,5,29,31,0,55,5,29,31,1
129,15,57,3,21,39,0,57,3,21,39,1
129,16,37,23,26,34,0,37,23,26,34,1
129,17,50,10,27,33,0,50,10,27,33,1
129,18,55,5,50,10,0,55,5,50,10,1
129,19,20,40,45,15,1,45,15,20,40,1
129,20,34,26,39,21,1,39,21,34,26,1
129,21,45,15,29,31,0,45,15,29,31,1
129,22,15,45,50,10,1,50,10,15,45,1
129,23,45,15,23,37,0,45,15,23,37,1
129,24,57,3,26,34,0,57,3,26,34,1
129,25,32,28,30,30,0,32,28,30,30,1
129,26,55,5,28,32,0,55,5,28,32,1
129,27,35,25,29,31,0,35,25,29,31,1
129,28,28,32,57,3,1,57,3,28,32,1
129,29,57,3,35,25,0,57,3,35,25,1
129,30,55,5,39,21,0,55,5,39,21,1
129,31,29,31,50,10,1,50,10,29,31,1
129,32,15,45,57,3,1,57,3,15,45,1
129,33,10,50,50,10,1,50,10,10,50,1
129,34,45,15,32,28,0,45,15,32,28,1
129,35,33,27,50,10,1,50,10,33,27,1
129,36,55,5,23,37,0,55,5,23,37,1
129,37,34,26,45,15,1,45,15,34,26,1
129,38,34,26,31,29,0,34,26,31,29,1
129,39,55,5,15,45,0,55,5,15,45,1
129,40,26,34,39,21,1,39,21,26,34,1
129,41,50,10,20,40,0,50,10,20,40,1
129,42,29,31,40,20,1,40,20,29,31,1
129,43,21,39,55,5,1,55,5,21,39,1
129,44,31,29,45,15,1,45,15,31,29,1
129,45,30,30,39,21,1,39,21,30,30,1
129,46,37,23,40,20,1,40,20,37,23,1
129,47,40,20,35,25,0,40,20,35,25,1
129,48,29,31,57,3,1,57,3,29,31,1
129,49,57,3,45,15,0,57,3,45,15,1
129,50,39,21,33,27,0,39,21,33,27,1
129,51,40,20,34,26,0,40,20,34,26,1
129,52,57,3,60,0,0,60,0,57,3,0
129,53,40,20,20,40,0,40,20,20,40,1
129,54,33,27,34,26,1,34,26,33,27,1
129,55,33,27,40,20,1,40,20,33,27,1
129,56,50,10,35,25,0,50,10,35,25,1
129,57,40,20,30,30,0,40,20,30,30,1
129,58,45,15,37,23,0,45,15,37,23,1
129,59,60,0,23,37,0,60,0,23,37,1
129,60,55,5,25,35,0,55,5,25,35,1
129,61,50,10,21,39,0,50,10,21,39,1
129,62,32,28,31,29,0,32,28,31,29,1
129,63,28,32,50,10,1,50,10,28,32,1
129,64,37,23,27,33,0,37,23,27,33,1
129,65,57,3,5,55,0,57,3,5,55,1
129,66,57,3,31,29,0,57,3,31,29,1
129,67,31,29,33,27,1,33,27,31,29,1
129,68,40,20,60,0,1,60,0,40,20,1
129,69,55,5,33,27,0,55,5,33,27,1
129,70,45,15,15,45,0,45,15,15,45,1
129,71,60,0,50,10,0,60,0,50,10,1
129,72,23,37,37,23,1,37,23,23,37,1
129,73,50,10,34,26,0,50,10,34,26,1
129,74,26,34,35,25,1,35,25,26,34,1
129,75,50,10,57,3,1,57,3,50,10,1
129,76,32,28,50,10,1,50,10,32,28,1
129,77,30,30,33,27,1,33,27,30,30,1
129,78,45,15,55,5,1,55,5,45,15,1
129,79,37,23,30,30,0,37,23,30,30,1
129,80,33,27,32,28,0,33,27,32,28,1
129,81,39,21,29,31,0,39,21,29,31,1
129,82,39,21,32,28,0,39,21,32,28,1
129,83,60,0,28,32,0,60,0,28,32,1
129,84,57,3,40,20,0,57,3,40,20,1
129,85,33,27,57,3,1,57,3,33,27,1
129,86,25,35,57,3,1,57,3,25,35,1
129,87,60,0,25,35,0,60,0,25,35,1
129,88,60,0,32,28,0,60,0,32,28,1
129,89,37,23,34,26,0,37,23,34,26,1
129,90,39,21,37,23,0,39,21,37,23,1
129,91,28,32,37,23,1,37,23,28,32,1
129,92,21,39,39,21,1,39,21,21,39,1
129,93,34,26,35,25,1,35,25,34,26,1
129,94,40,20,26,34,0,40,20,26,34,1
129,95,3,57,60,0,1,60,0,3,57,1
129,96,50,10,30,30,0,50,10,30,30,1
129,97,30,30,31,29,1,31,29,30,30,1
129,98,28,32,40,20,1,40,20,28,32,1
129,99,55,5,37,23,0,55,5,37,23,1
129,100,27,33,33,27,1,33,27,27,33,1
129,101,60,0,55,5,0,60,0,55,5,1
129,102,30,30,55,5,1,55,5,30,30,1
129,103,37,23,57,3,1,57,3,37,23,1
129,104,55,5,57,3,1,57,3,55,5,1
129,105,57,3,3,57,0,57,3,3,57,1
129,106,32,28,57,3,1,57,3,32,28,1
129,107,34,26,27,33,0,34,26,27,33,1
129,108,34,26,26,34,0,34,26,26,34,1
129,109,45,15,60,0,1,60,0,45,15,1
129,110,25,35,50,10,1,50,10,25,35,1
129,111,57,3,27,33,0,57,3,27,33,1
129,112,32,28,40,20,1,40,20,32,28,1
129,113,25,35,37,23,1,37,23,25,35,1
129,114,33,27,37,23,1,37,23,33,27,1
129,115,39,21,28,32,0,39,21,28,32,1
129,116,5,55,60,0,1,60,0,5,55,1
129,117,30,30,45,15,1,45,15,30,30,1
129,118,31,29,55,5,1,55,5,31,29,1
129,119,34,26,30,30,0,34,26,30,30,1
129,120,37,23,31,29,0,37,23,31,29,1
129,121,57,3,30,30,0,57,3,30,30,1
129,122,29,31,37,23,1,37,23,29,31,1
129,123,21,39,60,0,1,60,0,21,39,1
129,124,31,29,35,25,1,35,25,31,29,1
129,125,40,20,45,15,1,45,15,40,20,1
129,126,23,37,40,20,1,40,20,23,37,1
129,127,55,5,32,28,0,55,5,32,28,1
129,128,27,33,39,21,1,39,21,27,33,1
129,129,60,0,15,45,0,60,0,15,45,1
129,130,37,23,35,25,0,37,23,35,25,1
129,131,45,15,28,32,0,45,15,28,32,1
129,132,40,20,27,33,0,40,20,27,33,1
129,133,55,5,10,50,0,55,5,10,50,1
129,134,27,33,35,25,1,35,25,27,33,1
129,135,23,37,57,3,1,57,3,23,37,1
129,136,60,0,29,31,0,60,0,29,31,1
129,137,28,32,34,26,1,34,26,28,32,1
129,138,29,31,32,28,1,32,28,29,31,1
129,139,40,20,31,29,0,40,20,31,29,1
129,140,45,15,25,35,0,45,15,25,35,1
129,141,45,15,39,21,0,45,15,39,21,1
129,142,35,25,28,32,0,35,25,28,32,1
129,143,32,28,37,23,1,37,23,32,28,1
129,144,23,37,50,10,1,50,10,23,37,1
129,145,26,34,55,5,1,55,5,26,34,1
129,146,37,23,50,10,1,50,10,37,23,1
129,147,50,10,45,15,0,50,10,45,15,1
129,148,60,0,33,27,0,60,0,33,27,1
129,149,50,10,40,20,0,50,10,40,20,1
129,150,40,20,55,5,1,55,5,40,20,1
129,151,35,25,33,27,0,35,25,33,27,1
129,152,60,0,39,21,0,60,0,39,21,1
129,153,35,25,45,15,1,45,15,35,25,1
129,154,34,26,60,0,1,60,0,34,26,1
129,155,39,21,57,3,1,57,3,39,21,1
129,156,39,21,23,37,0,39,21,23,37,1
129,157,34,26,55,5,1,55,5,34,26,1
129,158,20,40,60,0,1,60,0,20,40,1
129,159,40,20,21,39,0,40,20,21,39,1
129,160,35,25,39,21,1,39,21,35,25,1
129,161,20,40,55,5,1,55,5,20,40,1
129,162,60,0,0,60,0,60,0,0,60,1
129,163,35,25,60,0,1,60,0,35,25,1
129,164,31,29,60,0,1,60,0,31,29,1
129,165,27,33,55,5,1,55,5,27,33,1
129,166,5,55,55,5,1,55,5,5,55,1
129,167,35,25,25,35,0,35,25,25,35,1
129,168,39,21,50,10,1,50,10,39,21,1
129,169,27,33,60,0,1,60,0,27,33,1
129,170,26,34,60,0,1,60,0,26,34,1
129,171,33,27,29,31,0,33,27,29,31,1
129,172,21,39,45,15,1,45,15,21,39,1
129,173,30,30,60,0,1,60,0,30,30,1
129,174,57,3,20,40,0,57,3,20,40,1
129,175,32,28,34,26,1,34,26,32,28,1
129,176,25,35,40,20,1,40,20,25,35,1
129,177,45,15,33,27,0,45,15,33,27,1
129,178,35,25,32,28,0,35,25,32,28,1
129,179,57,3,34,26,0,57,3,34,26,1
129,180,35,25,55,5,1,55,5,35,25,1
129,181,60,0,37,23,0,60,0,37,23,1
129,182,50,10,31,29,0,50,10,31,29,1
130,1,32,28,30,30,0,32,28,30,30,1
130,2,55,5,15,45,0,55,5,15,45,1
130,3,34,26,30,30,0,34,26,30,30,1
130,4,30,30,45,15,1,45,15,30,30,1
130,5,30,30,55,5,0,55,5,30,30,0
130,6,39,21,32,28,0,39,21,32,28,1
130,7,35,25,29,31,0,35,25,29,31,1
130,8,15,45,57,3,1,57,3,15,45,1
130,9,34,26,27,33,0,34,26,27,33,1
130,10,23,37,37,23,1,37,23,23,37,1
130,11,50,10,30,30,1,50,10,30,30,0
130,12,55,5,37,23,1,55,5,37,23,0
130,13,29,31,40,20,1,40,20,29,31,1
130,14,40,20,55,5,0,55,5,40,20,0
130,15,5,55,60,0,1,60,0,5,55,1
130,16,30,30,35,25,1,35,25,30,30,1
130,17,57,3,20,40,0,57,3,20,40,1
130,18,30,30,60,0,0,60,0,30,30,0
130,19,55,5,32,28,1,55,5,32,28,0
130,20,26,34,55,5,1,55,5,26,34,1
130,21,33,27,40,20,1,40,20,33,27,1
130,22,32,28,40,20,0,40,20,32,28,0
130,23,60,0,33,27,1,60,0,33,27,0
130,24,26,34,35,25,1,35,25,26,34,1
130,25,35,25,25,35,0,35,25,25,35,1
130,26,26,34,60,0,1,60,0,26,34,1
130,27,33,27,32,28,1,33,27,32,28,0
130,28,45,15,29,31,0,45,15,29,31,1
130,29,31,29,35,25,1,35,25,31,29,1
130,30,60,0,32,28,1,60,0,32,28,0
130,31,45,15,39,21,0,45,15,39,21,1
130,32,57,3,5,55,0,57,3,5,55,1
130,33,32,28,50,10,0,50,10,32,28,0
130,34,45,15,55,5,0,55,5,45,15,0
130,35,34,26,35,25,1,35,25,34,26,1
130,36,50,10,57,3,0,57,3,50,10,0
130,37,40,20,20,40,0,40,20,20,40,1
130,38,60,0,55,5,1,60,0,55,5,0
130,39,27,33,35,25,1,35,25,27,33,1
130,40,40,20,35,25,1,40,20,35,25,0
130,41,55,5,57,3,1,57,3,55,5,1
130,42,45,15,32,28,0,45,15,32,28,1
130,43,28,32,32,28,1,32,28,28,32,1
130,44,40,20,27,33,0,40,20,27,33,1
130,45,32,28,57,3,1,57,3,32,28,1
130,46,39,21,57,3,0,57,3,39,21,0
130,47,37,23,26,34,0,37,23,26,34,1
130,48,60,0,10,50,0,60,0,10,50,1
130,49,40,20,34,26,0,40,20,34,26,1
130,50,60,0,25,35,0,60,0,25,35,1
130,51,21,39,39,21,1,39,21,21,39,1
130,52,33,27,28,32,0,33,27,28,32,1
130,53,25,35,50,10,1,50,10,25,35,1
130,54,31,29,29,31,0,31,29,29,31,1
130,55,29,31,50,10,1,50,10,29,31,1
130,56,33,27,29,31,0,33,27,29,31,1
130,57,3,57,60,0,1,60,0,3,57,1
130,58,27,33,45,15,1,45,15,27,33,1
130,59,57,3,40,20,1,57,3,40,20,0
130,60,39,21,40,20,1,40,20,39,21,1
130,61,34,26,31,29,0,34,26,31,29,1
130,62,23,37,40,20,1,40,20,23,37,1
130,63,31,29,39,21,1,39,21,31,29,1
130,64,21,39,45,15,1,45,15,21,39,1
130,65,39,21,37,23,1,39,21,37,23,0
130,66,50,10,34,26,0,50,10,34,26,1
130,67,57,3,60,0,0,60,0,57,3,0
130,68,37,23,35,25,0,37,23,35,25,1
130,69,32,28,37,23,1,37,23,32,28,1
130,70,29,31,37,23,1,37,23,29,31,1
130,71,57,3,21,39,0,57,3,21,39,1
130,72,34,26,55,5,0,55,5,34,26,0
130,73,34,26,45,15,1,45,15,34,26,1
130,74,50,10,35,25,1,50,10,35,25,0
130,75,33,27,37,23,1,37,23,33,27,1
130,76,27,33,60,0,1,60,0,27,33,1
130,77,45,15,23,37,0,45,15,23,37,1
130,78,32,28,31,29,0,32,28,31,29,1
130,79,28,32,50,10,1,50,10,28,32,1
130,80,37,23,40,20,1,40,20,37,23,1
130,81,37,23,27,33,1,37,23,27,33,0
130,82,37,23,30,30,1,37,23,30,30,0
130,83,26,34,45,15,1,45,15,26,34,1
130,84,45,15,33,27,0,45,15,33,27,1
130,85,21,39,55,5,1,55,5,21,39,1
130,86,15,45,50,10,1,50,10,15,45,1
130,87,60,0,23,37,0,60,0,23,37,1
130,88,39,21,50,10,1,50,10,39,21,1
130,89,45,15,25,35,0,45,15,25,35,1
130,90,35,25,45,15,1,45,15,35,25,1
130,91,45,15,28,32,0,45,15,28,32,1
130,92,28,32,34,26,1,34,26,28,32,1
130,93,60,0,29,31,1,60,0,29,31,0
130,94,28,32,37,23,1,37,23,28,32,1
130,95,32,28,34,26,1,34,26,32,28,1
130,96,57,3,30,30,1,57,3,30,30,0
130,97,57,3,3,57,0,57,3,3,57,1
130,98,55,5,33,27,0,55,5,33,27,1
130,99,40,20,26,34,0,40,20,26,34,1
130,100,55,5,23,37,0,55,5,23,37,1
130,101,25,35,57,3,1,57,3,25,35,1
130,102,40,20,30,30,0,40,20,30,30,1
130,103,35,25,33,27,1,35,25,33,27,0
130,104,27,33,39,21,1,39,21,27,33,1
130,105,57,3,27,33,0,57,3,27,33,1
130,106,57,3,35,25,1,57,3,35,25,0
130,107,40,20,60,0,0,60,0,40,20,0
130,108,55,5,29,31,0,55,5,29,31,1
130,109,33,27,57,3,0,57,3,33,27,0
130,110,40,20,31,29,0,40,20,31,29,1
130,111,39,21,29,31,0,39,21,29,31,1
130,112,20,40,45,15,1,45,15,20,40,1
130,113,50,10,21,39,0,50,10,21,39,1
130,114,35,25,60,0,0,60,0,35,25,0
130,115,25,35,40,20,1,40,20,25,35,1
130,116,31,29,33,27,1,33,27,31,29,1
130,117,31,29,55,5,1,55,5,31,29,1
130,118,29,31,34,26,1,34,26,29,31,1
130,119,60,0,0,60,0,60,0,0,60,1
130,120,5,55,55,5,1,55,5,5,55,1
130,121,34,26,39,21,1,39,21,34,26,1
130,122,57,3,34,26,1,57,3,34,26,0
130,123,39,21,28,32,0,39,21,28,32,1
130,124,33,27,50,10,1,50,10,33,27,1
130,125,26,34,39,21,1,39,21,26,34,1
130,126,27,33,55,5,1,55,5,27,33,1
130,127,50,10,27,33,0,50,10,27,33,1
130,128,40,20,45,15,0,45,15,40,20,0
130,129,50,10,45,15,1,50,10,45,15,0
130,130,37,23,50,10,1,50,10,37,23,1
130,131,35,25,39,21,1,39,21,35,25,1
130,132,25,35,37,23,1,37,23,25,35,1
130,133,28,32,40,20,1,40,20,28,32,1
130,134,35,25,28,32,0,35,25,28,32,1
130,135,28,32,57,3,1,57,3,28,32,1
130,136,34,26,26,34,0,34,26,26,34,1
130,137,30,30,31,29,1,31,29,30,30,1
130,138,31,29,60,0,0,60,0,31,29,0
130,139,45,15,15,45,0,45,15,15,45,1
130,140,20,40,55,5,1,55,5,20,40,1
130,141,31,29,45,15,1,45,15,31,29,1
130,142,55,5,50,10,1,55,5,50,10,0
130,143,39,21,33,27,0,39,21,33,27,1
130,144,35,25,55,5,0,55,5,35,25,0
130,145,20,40,60,0,1,60,0,20,40,1
130,146,29,31,57,3,1,57,3,29,31,1
130,147,40,20,21,39,0,40,20,21,39,1
130,148,39,21,23,37,0,39,21,23,37,1
130,149,29,31,32,28,1,32,28,29,31,1
130,150,23,37,50,10,1,50,10,23,37,1
130,151,39,21,25,35,0,39,21,25,35,1
130,152,50,10,40,20,1,50,10,40,20,0
130,153,10,50,57,3,1,57,3,10,50,1
130,154,55,5,25,35,0,55,5,25,35,1
130,155,37,23,34,26,0,37,23,34,26,1
130,156,10,50,50,10,1,50,10,10,50,1
130,157,30,30,39,21,1,39,21,30,30,1
130,158,50,10,26,34,0,50,10,26,34,1
130,159,60,0,50,10,1,60,0,50,10,0
130,160,37,23,57,3,1,57,3,37,23,1
130,161,57,3,31,29,0,57,3,31,29,1
130,162,21,39,60,0,1,60,0,21,39,1
130,163,33,27,34,26,1,34,26,33,27,1
130,164,60,0,39,21,1,60,0,39,21,0
130,165,55,5,39,21,0,55,5,39,21,1
130,166,34,26,60,0,1,60,0,34,26,1
130,167,50,10,20,40,0,50,10,20,40,1
130,168,30,30,33,27,1,33,27,30,30,1
130,169,50,10,31,29,0,50,10,31,29,1
130,170,60,0,37,23,0,60,0,37,23,1
130,171,55,5,28,32,0,55,5,28,32,1
130,172,35,25,32,28,0,35,25,32,28,1
130,173,55,5,10,50,0,55,5,10,50,1
130,174,57,3,26,34,0,57,3,26,34,1
130,175,45,15,37,23,0,45,15,37,23,1
130,176,23,37,57,3,1,57,3,23,37,1
130,177,27,33,33,27,1,33,27,27,33,1
130,178,60,0,28,32,0,60,0,28,32,1
130,179,45,15,60,0,0,60,0,45,15,0
130,180,37,23,31,29,0,37,23,31,29,1
130,181,57,3,45,15,0,57,3,45,15,1
130,182,60,0,15,45,0,60,0,15,45,1
131,1,35,25,55,5,0,55,5,35,25,0
131,2,28,32,37,23,1,37,23,28,32,1
131,3,40,20,21,39,0,40,20,21,39,1
131,4,37,23,40,20,0,40,20,37,23,0
131,5,50,10,26,34,1,50,10,26,34,0
131,6,60,0,10,50,1,60,0,10,50,0
131,7,25,35,37,23,1,37,23,25,35,1
131,8,40,20,26,34,0,40,20,26,34,1
131,9,26,34,60,0,0,60,0,26,34,0
131,10,27,33,35,25,1,35,25,27,33,1
131,11,37,23,34,26,1,37,23,34,26,0
131,12,34,26,35,25,0,35,25,34,26,0
131,13,50,10,34,26,1,50,10,34,26,0
131,14,33,27,29,31,0,33,27,29,31,1
131,15,55,5,28,32,1,55,5,28,32,0
131,16,40,20,31,29,1,40,20,31,29,0
131,17,27,33,55,5,0,55,5,27,33,0
131,18,33,27,32,28,0,33,27,32,28,1
131,19,32,28,40,20,0,40,20,32,28,0
131,20,23,37,50,10,0,50,10,23,37,0
131,21,50,10,30,30,1,50,10,30,30,0
131,22,29,31,34,26,1,34,26,29,31,1
131,23,21,39,60,0,0,60,0,21,39,0
131,24,37,23,35,25,0,37,23,35,25,1
131,25,31,29,29,31,0,31,29,29,31,1
131,26,31,29,60,0,0,60,0,31,29,0
131,27,31,29,45,15,0,45,15,31,29,0
131,28,55,5,10,50,0,55,5,10,50,1
131,29,34,26,39,21,1,39,21,34,26,1
131,30,30,30,55,5,0,55,5,30,30,0
131,31,31,29,55,5,0,55,5,31,29,0
131,32,21,39,55,5,1,55,5,21,39,1
131,33,60,0,33,27,1,60,0,33,27,0
131,34,34,26,45,15,0,45,15,34,26,0
131,35,50,10,40,20,1,50,10,40,20,0
131,36,32,28,30,30,1,32,28,30,30,0
131,37,57,3,26,34,1,57,3,26,34,0
131,38,45,15,33,27,1,45,15,33,27,0
131,39,40,20,45,15,0,45,15,40,20,0
131,40,37,23,31,29,0,37,23,31,29,1
131,41,60,0,15,45,1,60,0,15,45,0
131,42,50,10,21,39,0,50,10,21,39,1
131,43,45,15,25,35,0,45,15,25,35,1
131,44,60,0,25,35,1,60,0,25,35,0
131,45,10,50,57,3,1,57,3,10,50,1
131,46,33,27,34,26,1,34,26,33,27,1
131,47,60,0,37,23,1,60,0,37,23,0
131,48,60,0,29,31,1,60,0,29,31,0
131,49,35,25,39,21,1,39,21,35,25,1
131,50,39,21,37,23,1,39,21,37,23,0
131,51,60,0,39,21,1,60,0,39,21,0
131,52,50,10,20,40,0,50,10,20,40,1
131,53,5,55,55,5,1,55,5,5,55,1
131,54,39,21,57,3,0,57,3,39,21,0
131,55,50,10,27,33,1,50,10,27,33,0
131,56,30,30,33,27,0,33,27,30,30,0
131,57,30,30,45,15,0,45,15,30,30,0
131,58,29,31,37,23,1,37,23,29,31,1
131,59,32,28,34,26,1,34,26,32,28,1
131,60,55,5,15,45,0,55,5,15,45,1
131,61,25,35,50,10,0,50,10,25,35,0
131,62,30,30,39,21,0,39,21,30,30,0
131,63,31,29,35,25,1,35,25,31,29,1
131,64,55,5,25,35,0,55,5,25,35,1
131,65,57,3,20,40,0,57,3,20,40,1
131,66,40,20,27,33,0,40,20,27,33,1
131,67,32,28,50,10,0,50,10,32,28,0
131,68,50,10,57,3,0,57,3,50,10,0
131,69,55,5,23,37,0,55,5,23,37,1
131,70,26,34,39,21,1,39,21,26,34,1
131,71,27,33,45,15,0,45,15,27,33,0
131,72,39,21,50,10,0,50,10,39,21,0
131,73,57,3,3,57,0,57,3,3,57,1
131,74,55,5,32,28,1,55,5,32,28,0
131,75,28,32,32,28,1,32,28,28,32,1
131,76,57,3,60,0,0,60,0,57,3,0
131,77,55,5,57,3,0,57,3,55,5,0
131,78,40,20,55,5,0,55,5,40,20,0
131,79,5,55,60,0,1,60,0,5,55,1
131,80,50,10,31,29,1,50,10,31,29,0
131,81,34,26,31,29,1,34,26,31,29,0
131,82,21,39,45,15,1,45,15,21,39,1
131,83,34,26,55,5,0,55,5,34,26,0
131,84,39,21,32,28,0,39,21,32,28,1
131,85,23,37,37,23,1,37,23,23,37,1
131,86,57,3,34,26,1,57,3,34,26,0
131,87,33,27,57,3,0,57,3,33,27,0
131,88,26,34,35,25,1,35,25,26,34,1
131,89,30,30,31,29,0,31,29,30,30,0
131,90,27,33,39,21,1,39,21,27,33,1
131,91,35,25,45,15,0,45,15,35,25,0
131,92,29,31,32,28,1,32,28,29,31,1
131,93,55,5,37,23,1,55,5,37,23,0
131,94,37,23,27,33,0,37,23,27,33,1
131,95,25,35,57,3,0,57,3,25,35,0
131,96,37,23,57,3,0,57,3,37,23,0
131,97,33,27,50,10,0,50,10,33,27,0
131,98,45,15,55,5,0,55,5,45,15,0
131,99,39,21,28,32,0,39,21,28,32,1
131,100,39,21,40,20,0,40,20,39,21,0
131,101,40,20,30,30,1,40,20,30,30,0
131,102,32,28,57,3,0,57,3,32,28,0
131,103,45,15,15,45,0,45,15,15,45,1
131,104,23,37,40,20,1,40,20,23,37,1
131,105,29,31,40,20,1,40,20,29,31,1
131,106,34,26,30,30,1,34,26,30,30,0
131,107,55,5,29,31,0,55,5,29,31,1
131,108,20,40,45,15,1,45,15,20,40,1
131,109,35,25,60,0,0,60,0,35,25,0
131,110,60,0,23,37,0,60,0,23,37,1
131,111,35,25,32,28,0,35,25,32,28,1
131,112,57,3,5,55,0,57,3,5,55,1
131,113,50,10,45,15,1,50,10,45,15,0
131,114,30,30,35,25,0,35,25,30,30,0
131,115,55,5,33,27,1,55,5,33,27,0
131,116,45,15,60,0,0,60,0,45,15,0
131,117,57,3,45,15,1,57,3,45,15,0
131,118,37,23,30,30,1,37,23,30,30,0
131,119,55,5,39,21,1,55,5,39,21,0
131,120,30,30,60,0,0,60,0,30,30,0
131,121,45,15,29,31,0,45,15,29,31,1
131,122,37,23,26,34,0,37,23,26,34,1
131,123,55,5,50,10,1,55,5,50,10,0
131,124,34,26,60,0,0,60,0,34,26,0
131,125,45,15,28,32,0,45,15,28,32,1
131,126,21,39,39,21,1,39,21,21,39,1
131,127,40,20,60,0,0,60,0,40,20,0
131,128,35,25,33,27,0,35,25,33,27,1
131,129,25,35,40,20,1,40,20,25,35,1
131,130,45,15,37,23,1,45,15,37,23,0
131,131,57,3,21,39,0,57,3,21,39,1
131,132,35,25,25,35,0,35,25,25,35,1
131,133,50,10,35,25,1,50,10,35,25,0
131,134,39,21,29,31,0,39,21,29,31,1
131,135,15,45,50,10,1,50,10,15,45,1
131,136,57,3,31,29,1,57,3,31,29,0
131,137,26,34,55,5,1,55,5,26,34,1
131,138,60,0,28,32,1,60,0,28,32,0
131,139,60,0,50,10,1,60,0,50,10,0
131,140,37,23,50,10,0,50,10,37,23,0
131,141,26,34,45,15,1,45,15,26,34,1
131,142,45,15,39,21,1,45,15,39,21,0
131,143,23,37,57,3,1,57,3,23,37,1
131,144,35,25,28,32,0,35,25,28,32,1
131,145,35,25,29,31,0,35,25,29,31,1
131,146,3,57,60,0,0,60,0,3,57,0
131,147,34,26,26,34,0,34,26,26,34,1
131,148,20,40,55,5,1,55,5,20,40,1
131,149,39,21,33,27,0,39,21,33,27,1
131,150,39,21,25,35,0,39,21,25,35,1
131,151,34,26,27,33,0,34,26,27,33,1
131,152,39,21,23,37,0,39,21,23,37,1
131,153,32,28,31,29,0,32,28,31,29,1
131,154,57,3,30,30,1,57,3,30,30,0
131,155,29,31,57,3,0,57,3,29,31,0
131,156,33,27,40,20,0,40,20,33,27,0
131,157,60,0,55,5,1,60,0,55,5,0
131,158,31,29,33,27,1,33,27,31,29,1
131,159,33,27,37,23,1,37,23,33,27,1
131,160,28,32,50,10,1,50,10,28,32,1
131,161,28,32,40,20,1,40,20,28,32,1
131,162,57,3,27,33,0,57,3,27,33,1
131,163,27,33,33,27,1,33,27,27,33,1
131,164,32,28,37,23,1,37,23,32,28,1
131,165,40,20,35,25,1,40,20,35,25,0
131,166,29,31,50,10,1,50,10,29,31,1
131,167,33,27,28,32,0,33,27,28,32,1
131,168,60,0,0,60,0,60,0,0,60,1
131,169,60,0,32,28,1,60,0,32,28,0
131,170,27,33,60,0,0,60,0,27,33,0
131,171,57,3,35,25,1,57,3,35,25,0
131,172,40,20,20,40,0,40,20,20,40,1
131,173,10,50,50,10,1,50,10,10,50,1
131,174,57,3,40,20,1,57,3,40,20,0
131,175,28,32,34,26,1,34,26,28,32,1
131,176,40,20,34,26,1,40,20,34,26,0
131,177,28,32,57,3,0,57,3,28,32,0
131,178,45,15,23,37,0,45,15,23,37,1
131,179,20,40,60,0,0,60,0,20,40,0
131,180,31,29,39,21,1,39,21,31,29,1
131,181,45,15,32,28,1,45,15,32,28,0
131,182,15,45,57,3,1,57,3,15,45,1
132,1,60,0,23,37,0,60,0,23,37,1
132,2,45,15,23,37,0,45,15,23,37,1
132,3,30,30,31,29,1,31,29,30,30,1
132,4,31,29,33,27,1,33,27,31,29,1
132,5,31,29,35,25,1,35,25,31,29,1
132,6,60,0,10,50,0,60,0,10,50,1
132,7,37,23,50,10,1,50,10,37,23,1
132,8,39,21,28,32,0,39,21,28,32,1
132,9,26,34,55,5,1,55,5,26,34,1
132,10,34,26,45,15,1,45,15,34,26,1
132,11,31,29,60,0,1,60,0,31,29,1
132,12,27,33,60,0,1,60,0,27,33,1
132,13,45,15,29,31,0,45,15,29,31,1
132,14,50,10,31,29,0,50,10,31,29,1
132,15,40,20,21,39,0,40,20,21,39,1
