"part","answer","index","diff","right","TL","BL","TR","BR","rating","equity"
"13","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"13","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"13","3",12,6,"1",45,15,33,27,0.333333333333333,0.9
"13","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"13","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"13","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"13","1",14,60,"1",45,15,60,0,-1,0
"13","1",15,54,"0",57,3,21,39,-1,0.1
"13","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"13","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"13","1",16,54,"1",32,28,57,3,-1,0.1
"13","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"13","4",17,-30,"1",55,5,15,45,1,0.5
"13","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"13","4",18,-6,"1",33,27,27,33,1,0.9
"14","3",1,60,"0",60,0,0,60,0.333333333333333,0
"14","1",1,-60,"1",60,0,0,60,-1,0
"14","2",2,-10,"0",25,35,55,5,-0.333333333333333,0.833333333333333
"14","3",2,50,"1",25,35,55,5,0.333333333333333,0.166666666666667
"14","4",3,10,"0",35,25,26,34,1,0.833333333333333
"14","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"14","2",4,-4,"0",28,32,37,23,-0.333333333333333,0.933333333333333
"14","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"14","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"14","4",5,0,"1",34,26,30,30,1,1
"14","4",6,0,"0",30,30,39,21,1,1
"14","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"14","4",7,0,"0",30,30,60,0,1,1
"14","2",7,60,"1",30,30,60,0,-0.333333333333333,0
"14","4",8,0,"0",30,30,45,15,1,1
"14","3",8,30,"1",30,30,45,15,0.333333333333333,0.5
"14","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"14","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"14","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"14","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"14","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"14","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"14","3",12,30,"0",45,15,33,27,0.333333333333333,0.5
"14","2",12,6,"1",45,15,33,27,-0.333333333333333,0.9
"14","4",13,8,"0",34,26,55,5,1,0.866666666666667
"14","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"14","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"14","3",14,60,"1",45,15,60,0,0.333333333333333,0
"14","3",15,54,"0",57,3,21,39,0.333333333333333,0.1
"14","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"14","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"14","2",16,54,"1",32,28,57,3,-0.333333333333333,0.1
"14","3",17,50,"0",55,5,15,45,0.333333333333333,0.166666666666667
"14","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"14","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"14","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"15","1",1,60,"0",60,0,0,60,-1,0
"15","1",1,-60,"1",60,0,0,60,-1,0
"15","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"15","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"15","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"15","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"15","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"15","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"15","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"15","4",5,0,"1",34,26,30,30,1,1
"15","3",6,0,"0",30,30,39,21,0.333333333333333,1
"15","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"15","3",7,0,"0",30,30,60,0,0.333333333333333,1
"15","1",7,60,"1",30,30,60,0,-1,0
"15","3",8,0,"0",30,30,45,15,0.333333333333333,1
"15","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"15","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"15","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"15","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"15","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"15","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"15","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"15","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"15","3",12,6,"1",45,15,33,27,0.333333333333333,0.9
"15","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"15","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"15","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"15","1",14,60,"1",45,15,60,0,-1,0
"15","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"15","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"15","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"15","2",16,54,"1",32,28,57,3,-0.333333333333333,0.1
"15","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"15","1",17,-30,"1",55,5,15,45,-1,0.5
"15","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"15","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"16","1",1,60,"0",60,0,0,60,-1,0
"16","1",1,-60,"1",60,0,0,60,-1,0
"16","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"16","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"16","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"16","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"16","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"16","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"16","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"16","3",5,0,"1",34,26,30,30,0.333333333333333,1
"16","4",6,0,"0",30,30,39,21,1,1
"16","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"16","4",7,0,"0",30,30,60,0,1,1
"16","1",7,60,"1",30,30,60,0,-1,0
"16","4",8,0,"0",30,30,45,15,1,1
"16","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"16","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"16","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"16","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"16","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"16","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"16","4",11,4,"1",35,25,32,28,1,0.933333333333333
"16","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"16","4",12,6,"1",45,15,33,27,1,0.9
"16","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"16","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"16","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"16","1",14,60,"1",45,15,60,0,-1,0
"16","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"16","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"16","4",16,4,"0",32,28,57,3,1,0.933333333333333
"16","1",16,54,"1",32,28,57,3,-1,0.1
"16","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"16","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"16","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"16","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"17","1",1,60,"0",60,0,0,60,-1,0
"17","1",1,-60,"1",60,0,0,60,-1,0
"17","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"17","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"17","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"17","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"17","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"17","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"17","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"17","4",5,0,"1",34,26,30,30,1,1
"17","4",6,0,"0",30,30,39,21,1,1
"17","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"17","4",7,0,"0",30,30,60,0,1,1
"17","1",7,60,"1",30,30,60,0,-1,0
"17","4",8,0,"0",30,30,45,15,1,1
"17","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"17","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"17","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"17","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"17","4",10,2,"1",37,23,31,29,1,0.966666666666667
"17","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"17","4",11,4,"1",35,25,32,28,1,0.933333333333333
"17","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"17","4",12,6,"1",45,15,33,27,1,0.9
"17","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"17","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"17","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"17","1",14,60,"1",45,15,60,0,-1,0
"17","1",15,54,"0",57,3,21,39,-1,0.1
"17","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"17","4",16,4,"0",32,28,57,3,1,0.933333333333333
"17","1",16,54,"1",32,28,57,3,-1,0.1
"17","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"17","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"17","4",18,6,"0",33,27,27,33,1,0.9
"17","4",18,-6,"1",33,27,27,33,1,0.9
"18","4",1,60,"0",60,0,0,60,1,0
"18","1",1,-60,"1",60,0,0,60,-1,0
"18","1",2,-10,"0",25,35,55,5,-1,0.833333333333333
"18","4",2,50,"1",25,35,55,5,1,0.166666666666667
"18","4",3,10,"0",35,25,26,34,1,0.833333333333333
"18","1",3,-8,"1",35,25,26,34,-1,0.866666666666667
"18","1",4,-4,"0",28,32,37,23,-1,0.933333333333333
"18","4",4,14,"1",28,32,37,23,1,0.766666666666667
"18","4",5,8,"0",34,26,30,30,1,0.866666666666667
"18","3",5,0,"1",34,26,30,30,0.333333333333333,1
"18","3",6,0,"0",30,30,39,21,0.333333333333333,1
"18","4",6,18,"1",30,30,39,21,1,0.7
"18","3",7,0,"0",30,30,60,0,0.333333333333333,1
"18","4",7,60,"1",30,30,60,0,1,0
"18","3",8,0,"0",30,30,45,15,0.333333333333333,1
"18","4",8,30,"1",30,30,45,15,1,0.5
"18","4",9,8,"0",34,26,33,27,1,0.866666666666667
"18","4",9,6,"1",34,26,33,27,1,0.9
"18","4",10,14,"0",37,23,31,29,1,0.766666666666667
"18","4",10,2,"1",37,23,31,29,1,0.966666666666667
"18","4",11,10,"0",35,25,32,28,1,0.833333333333333
"18","1",11,4,"1",35,25,32,28,-1,0.933333333333333
"18","4",12,30,"0",45,15,33,27,1,0.5
"18","4",12,6,"1",45,15,33,27,1,0.9
"18","4",13,8,"0",34,26,55,5,1,0.866666666666667
"18","4",13,50,"1",34,26,55,5,1,0.166666666666667
"18","4",14,30,"0",45,15,60,0,1,0.5
"18","4",14,60,"1",45,15,60,0,1,0
"18","4",15,54,"0",57,3,21,39,1,0.1
"18","1",15,-18,"1",57,3,21,39,-1,0.7
"18","4",16,4,"0",32,28,57,3,1,0.933333333333333
"18","4",16,54,"1",32,28,57,3,1,0.1
"18","4",17,50,"0",55,5,15,45,1,0.166666666666667
"18","1",17,-30,"1",55,5,15,45,-1,0.5
"18","4",18,6,"0",33,27,27,33,1,0.9
"18","1",18,-6,"1",33,27,27,33,-1,0.9
"19","1",1,60,"0",60,0,0,60,-1,0
"19","1",1,-60,"1",60,0,0,60,-1,0
"19","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"19","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"19","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"19","2",3,-8,"1",35,25,26,34,-0.333333333333333,0.866666666666667
"19","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"19","2",4,14,"1",28,32,37,23,-0.333333333333333,0.766666666666667
"19","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"19","4",5,0,"1",34,26,30,30,1,1
"19","4",6,0,"0",30,30,39,21,1,1
"19","2",6,18,"1",30,30,39,21,-0.333333333333333,0.7
"19","4",7,0,"0",30,30,60,0,1,1
"19","1",7,60,"1",30,30,60,0,-1,0
"19","4",8,0,"0",30,30,45,15,1,1
"19","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"19","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"19","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"19","2",10,14,"0",37,23,31,29,-0.333333333333333,0.766666666666667
"19","4",10,2,"1",37,23,31,29,1,0.966666666666667
"19","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"19","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"19","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"19","4",12,6,"1",45,15,33,27,1,0.9
"19","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"19","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"19","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"19","1",14,60,"1",45,15,60,0,-1,0
"19","1",15,54,"0",57,3,21,39,-1,0.1
"19","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"19","4",16,4,"0",32,28,57,3,1,0.933333333333333
"19","1",16,54,"1",32,28,57,3,-1,0.1
"19","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"19","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"19","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"19","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"20","1",1,60,"0",60,0,0,60,-1,0
"20","1",1,-60,"1",60,0,0,60,-1,0
"20","2",2,-10,"0",25,35,55,5,-0.333333333333333,0.833333333333333
"20","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"20","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"20","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"20","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"20","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"20","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"20","4",5,0,"1",34,26,30,30,1,1
"20","4",6,0,"0",30,30,39,21,1,1
"20","2",6,18,"1",30,30,39,21,-0.333333333333333,0.7
"20","4",7,0,"0",30,30,60,0,1,1
"20","1",7,60,"1",30,30,60,0,-1,0
"20","4",8,0,"0",30,30,45,15,1,1
"20","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"20","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"20","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"20","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"20","4",10,2,"1",37,23,31,29,1,0.966666666666667
"20","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"20","4",11,4,"1",35,25,32,28,1,0.933333333333333
"20","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"20","3",12,6,"1",45,15,33,27,0.333333333333333,0.9
"20","3",13,8,"0",34,26,55,5,0.333333333333333,0.866666666666667
"20","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"20","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"20","1",14,60,"1",45,15,60,0,-1,0
"20","1",15,54,"0",57,3,21,39,-1,0.1
"20","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"20","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"20","1",16,54,"1",32,28,57,3,-1,0.1
"20","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"20","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"20","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"20","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"21","1",1,60,"0",60,0,0,60,-1,0
"21","1",1,-60,"1",60,0,0,60,-1,0
"21","2",2,-10,"0",25,35,55,5,-0.333333333333333,0.833333333333333
"21","3",2,50,"1",25,35,55,5,0.333333333333333,0.166666666666667
"21","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"21","2",3,-8,"1",35,25,26,34,-0.333333333333333,0.866666666666667
"21","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"21","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"21","4",5,8,"0",34,26,30,30,1,0.866666666666667
"21","4",5,0,"1",34,26,30,30,1,1
"21","4",6,0,"0",30,30,39,21,1,1
"21","2",6,18,"1",30,30,39,21,-0.333333333333333,0.7
"21","4",7,0,"0",30,30,60,0,1,1
"21","1",7,60,"1",30,30,60,0,-1,0
"21","4",8,0,"0",30,30,45,15,1,1
"21","3",8,30,"1",30,30,45,15,0.333333333333333,0.5
"21","4",9,8,"0",34,26,33,27,1,0.866666666666667
"21","4",9,6,"1",34,26,33,27,1,0.9
"21","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"21","4",10,2,"1",37,23,31,29,1,0.966666666666667
"21","2",11,10,"0",35,25,32,28,-0.333333333333333,0.833333333333333
"21","4",11,4,"1",35,25,32,28,1,0.933333333333333
"21","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"21","4",12,6,"1",45,15,33,27,1,0.9
"21","4",13,8,"0",34,26,55,5,1,0.866666666666667
"21","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"21","3",14,30,"0",45,15,60,0,0.333333333333333,0.5
"21","1",14,60,"1",45,15,60,0,-1,0
"21","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"21","1",15,-18,"1",57,3,21,39,-1,0.7
"21","4",16,4,"0",32,28,57,3,1,0.933333333333333
"21","1",16,54,"1",32,28,57,3,-1,0.1
"21","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"21","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"21","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"21","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"22","1",1,60,"0",60,0,0,60,-1,0
"22","1",1,-60,"1",60,0,0,60,-1,0
"22","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"22","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"22","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"22","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"22","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"22","2",4,14,"1",28,32,37,23,-0.333333333333333,0.766666666666667
"22","2",5,8,"0",34,26,30,30,-0.333333333333333,0.866666666666667
"22","4",5,0,"1",34,26,30,30,1,1
"22","4",6,0,"0",30,30,39,21,1,1
"22","2",6,18,"1",30,30,39,21,-0.333333333333333,0.7
"22","4",7,0,"0",30,30,60,0,1,1
"22","1",7,60,"1",30,30,60,0,-1,0
"22","4",8,0,"0",30,30,45,15,1,1
"22","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"22","2",9,8,"0",34,26,33,27,-0.333333333333333,0.866666666666667
"22","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"22","2",10,14,"0",37,23,31,29,-0.333333333333333,0.766666666666667
"22","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"22","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"22","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"22","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"22","3",12,6,"1",45,15,33,27,0.333333333333333,0.9
"22","2",13,8,"0",34,26,55,5,-0.333333333333333,0.866666666666667
"22","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"22","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"22","1",14,60,"1",45,15,60,0,-1,0
"22","1",15,54,"0",57,3,21,39,-1,0.1
"22","2",15,-18,"1",57,3,21,39,-0.333333333333333,0.7
"22","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"22","1",16,54,"1",32,28,57,3,-1,0.1
"22","1",17,50,"0",55,5,15,45,-1,0.166666666666667
"22","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"22","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"22","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"23","1",1,60,"0",60,0,0,60,-1,0
"23","1",1,-60,"1",60,0,0,60,-1,0
"23","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"23","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"23","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"23","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"23","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"23","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"23","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"23","4",5,0,"1",34,26,30,30,1,1
"23","3",6,0,"0",30,30,39,21,0.333333333333333,1
"23","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"23","3",7,0,"0",30,30,60,0,0.333333333333333,1
"23","1",7,60,"1",30,30,60,0,-1,0
"23","3",8,0,"0",30,30,45,15,0.333333333333333,1
"23","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"23","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"23","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"23","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"23","3",10,2,"1",37,23,31,29,0.333333333333333,0.966666666666667
"23","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"23","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"23","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"23","4",12,6,"1",45,15,33,27,1,0.9
"23","2",13,8,"0",34,26,55,5,-0.333333333333333,0.866666666666667
"23","3",13,50,"1",34,26,55,5,0.333333333333333,0.166666666666667
"23","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"23","1",14,60,"1",45,15,60,0,-1,0
"23","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"23","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"23","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"23","2",16,54,"1",32,28,57,3,-0.333333333333333,0.1
"23","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"23","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"23","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"23","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"24","2",1,60,"0",60,0,0,60,-0.333333333333333,0
"24","1",1,-60,"1",60,0,0,60,-1,0
"24","3",2,-10,"0",25,35,55,5,0.333333333333333,0.833333333333333
"24","2",2,50,"1",25,35,55,5,-0.333333333333333,0.166666666666667
"24","3",3,10,"0",35,25,26,34,0.333333333333333,0.833333333333333
"24","3",3,-8,"1",35,25,26,34,0.333333333333333,0.866666666666667
"24","3",4,-4,"0",28,32,37,23,0.333333333333333,0.933333333333333
"24","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"24","3",5,8,"0",34,26,30,30,0.333333333333333,0.866666666666667
"24","4",5,0,"1",34,26,30,30,1,1
"24","4",6,0,"0",30,30,39,21,1,1
"24","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"24","4",7,0,"0",30,30,60,0,1,1
"24","1",7,60,"1",30,30,60,0,-1,0
"24","4",8,0,"0",30,30,45,15,1,1
"24","3",8,30,"1",30,30,45,15,0.333333333333333,0.5
"24","3",9,8,"0",34,26,33,27,0.333333333333333,0.866666666666667
"24","3",9,6,"1",34,26,33,27,0.333333333333333,0.9
"24","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"24","4",10,2,"1",37,23,31,29,1,0.966666666666667
"24","3",11,10,"0",35,25,32,28,0.333333333333333,0.833333333333333
"24","3",11,4,"1",35,25,32,28,0.333333333333333,0.933333333333333
"24","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"24","3",12,6,"1",45,15,33,27,0.333333333333333,0.9
"24","4",13,8,"0",34,26,55,5,1,0.866666666666667
"24","2",13,50,"1",34,26,55,5,-0.333333333333333,0.166666666666667
"24","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"24","3",14,60,"1",45,15,60,0,0.333333333333333,0
"24","2",15,54,"0",57,3,21,39,-0.333333333333333,0.1
"24","3",15,-18,"1",57,3,21,39,0.333333333333333,0.7
"24","3",16,4,"0",32,28,57,3,0.333333333333333,0.933333333333333
"24","2",16,54,"1",32,28,57,3,-0.333333333333333,0.1
"24","2",17,50,"0",55,5,15,45,-0.333333333333333,0.166666666666667
"24","2",17,-30,"1",55,5,15,45,-0.333333333333333,0.5
"24","3",18,6,"0",33,27,27,33,0.333333333333333,0.9
"24","3",18,-6,"1",33,27,27,33,0.333333333333333,0.9
"25","1",1,60,"0",60,0,0,60,-1,0
"25","1",1,-60,"1",60,0,0,60,-1,0
"25","4",2,-10,"0",25,35,55,5,1,0.833333333333333
"25","1",2,50,"1",25,35,55,5,-1,0.166666666666667
"25","4",3,10,"0",35,25,26,34,1,0.833333333333333
"25","4",3,-8,"1",35,25,26,34,1,0.866666666666667
"25","4",4,-4,"0",28,32,37,23,1,0.933333333333333
"25","3",4,14,"1",28,32,37,23,0.333333333333333,0.766666666666667
"25","4",5,8,"0",34,26,30,30,1,0.866666666666667
"25","4",5,0,"1",34,26,30,30,1,1
"25","4",6,0,"0",30,30,39,21,1,1
"25","3",6,18,"1",30,30,39,21,0.333333333333333,0.7
"25","4",7,0,"0",30,30,60,0,1,1
"25","1",7,60,"1",30,30,60,0,-1,0
"25","4",8,0,"0",30,30,45,15,1,1
"25","2",8,30,"1",30,30,45,15,-0.333333333333333,0.5
"25","4",9,8,"0",34,26,33,27,1,0.866666666666667
"25","4",9,6,"1",34,26,33,27,1,0.9
"25","3",10,14,"0",37,23,31,29,0.333333333333333,0.766666666666667
"25","4",10,2,"1",37,23,31,29,1,0.966666666666667
"25","4",11,10,"0",35,25,32,28,1,0.833333333333333
"25","4",11,4,"1",35,25,32,28,1,0.933333333333333
"25","2",12,30,"0",45,15,33,27,-0.333333333333333,0.5
"25","4",12,6,"1",45,15,33,27,1,0.9
"25","4",13,8,"0",34,26,55,5,1,0.866666666666667
"25","1",13,50,"1",34,26,55,5,-1,0.166666666666667
"25","2",14,30,"0",45,15,60,0,-0.333333333333333,0.5
"25","1",14,60,"1",45,15,60,0,-1,0
"25","1",15,54,"0",57,3,21,39,-1,0.1
"25","4",15,-18,"1",57,3,21,39,1,0.7
"25","4",16,4,"0",32,28,57,3,1,0.933333333333333
"25","1",16,54,"1",32,28,57,3,-1,0.1
"25","1",17,50,"0",55,5,15,45,-1,0.166666666666667
